Hash,Message,Hashes of parents,Is a merge commit?,List of modified files
d27f00cc5598deef42152253be59b14928c7042f,"Improve detection if '=' is in function or lambda arguments (#1824)

* Undo changes

* Test fixes

* Increase timeout

* Remove double event listening

* Remove test

* Revert ""Remove test""

This reverts commit e240c3fd117c38b9e6fdcbdd1ba2715789fefe48.

* Revert ""Remove double event listening""

This reverts commit af573be27372a79d5589e2134002cc753bb54f2a.

* #1096 The if statement is automatically formatted incorrectly

* Merge fix

* Add more tests

* More tests

* Typo

* Test

* Also better handle multiline arguments

* Add a couple missing periods

[skip ci]

* Undo changes

* Test fixes

* Increase timeout

* Remove double event listening

* Remove test

* Revert ""Remove test""

This reverts commit e240c3fd117c38b9e6fdcbdd1ba2715789fefe48.

* Revert ""Remove double event listening""

This reverts commit af573be27372a79d5589e2134002cc753bb54f2a.

* Merge fix

* #1257 On type formatting errors for args and kwargs

* Handle f-strings

* Stop importing from test code

* #1308 Single line statements leading to an indentation on the next line

* #726 editing python after inline if statement invalid indent

* Undo change

* Move constant

* Harden LS startup error checks

* #1364 Intellisense doesn't work after specific const string

* Telemetry for the analysis enging

* PR feedback

* Fix typo

* Test baseline update

* Jedi 0.12

* Priority to goto_defition

* News

* Replace unzip

* Linux flavors + test

* Grammar check

* Grammar test

* Test baselines

* Add news

* Pin dependency

[skip ci]

* Specify markdown as preferable format

* Improve function argument detection

* Specify markdown

* Pythia setting

* Baseline updates

* Baseline update

* Improve startup

* Handle missing interpreter better

* Handle interpreter change

* Delete old file

* Fix LS startup time reporting

* Remove Async suffix from IFileSystem

* Remove Pythia

* Remove pre-packaged MSIL

* Exe name on Unix

* Plain linux

* Fix casing

* Fix message

* Update PTVS engine activation steps

* Type formatter eats space in from .

* fIX CASING

* Remove flag

* Don't wait for LS

* Small test fixes

* Update hover baselines

* Rename the engine

* Formatting 1

* Add support for 'rf' strings

* Add two spaces before comment per PEP

* Fix @ operator spacing

* Handle module and unary ops

* Type hints

* Fix typo

* Trailing comma

* Require space after if

* underscore numbers

* Update list of keywords

* Function arguments

* Function arguments

* PR feedback

* Handle lambdas

* News",['d112ab8006add4ce1d556dac69e4431393720fb8'],False,"['1796.md', 'lineFormatter.ts', 'extension.lineFormatter.test.ts']"
b097c1a05e2db35066264c6eab92503c849718ee,Fix arguments passed into announce.py (#1835),['d27f00cc5598deef42152253be59b14928c7042f'],False,['.travis.yml']
1ee32f46c8e80c2fee0ec8536c045413046f5e0a,Fix indentation when function contains type hints (#1814),['a7459ab9cfa4c0292200df49109d382b6f3cbe9e'],False,"['1461.md', 'extension.ts']"
510008f810be7d5cb995e69f44db060610b3ef69,Fix formatter unit tests (#1839),['1ee32f46c8e80c2fee0ec8536c045413046f5e0a'],False,['extension.onEnterFormat.test.ts']
48036ff83bf24068cb203d782c2fccddee719f87,"Fix failing Prospector unit tests and add more tests for linters (#1837)

* Fix failing Prospector unit tests

* Add more tests for relative prospector paths

* Udpated readme",['510008f810be7d5cb995e69f44db060610b3ef69'],False,"['1836.md', 'moduleInstaller.test.ts', 'lint.args.test.ts']"
26082593a5297088b04a95d78fb10d00c4532117,Fix failing prospector path on Windows (corss plat fix for failing test) (#1862),['48036ff83bf24068cb203d782c2fccddee719f87'],False,['lint.args.test.ts']
4325ac1363c5a74fd79e4cc395bd8777af7928b4,"Log Conda not existing message as an information instead of an error (#1820)

Fixes #1817
Fixes #1821",['0429d1342581b74a24d79b4458bc4ed0295bbbb4'],False,"['1817.md', '1821.md', 'logger.ts', 'types.ts', 'configurationProviderUtils.ts', 'condaService.ts', 'pipEnvService.ts', 'provider.test.ts', 'condaService.test.ts', 'pipEnvService.test.ts']"
74d821000fa9eafa34f0aada6fc135ab33de0584,Fix debugger issue that causes the debugger to hang and silently exit (#1823),['4325ac1363c5a74fd79e4cc395bd8777af7928b4'],False,['459.md']
72789f6e8edc7e2e5d4216dc05235339b0abf32e,"When debugging unit tests, use the envFile in settings (#1825)

Fixes #1759",['74d821000fa9eafa34f0aada6fc135ab33de0584'],False,"['1759.md', 'debugLauncher.ts', 'debugLauncher.test.ts']"
33505d257df46e31a0ad0089e1aa21456fe88b18,Add path mappings for remote debugging when attaching to the localhost (#1830),['72789f6e8edc7e2e5d4216dc05235339b0abf32e'],False,"['1829.md', 'pythonV2Provider.ts', 'provider.attach.test.ts']"
b12e9d1630519f318f81931048253bcf42a33381,"Update parso to 0.2.1 (#1841)

Fixes #1833
Fixes #1721",['33505d257df46e31a0ad0089e1aa21456fe88b18'],False,"['1721.md', '1833.md', '__init__.py', 'grammar.py', 'diff.py', 'issue_list.txt', 'tokenize.py', 'tree.py']"
9075b0430399e86fd5fa1582c37c9084b4611d38,Aadd better error handling for parsing responses received from jedi (#1868),['2991a92eb8408df9de471b0dd9b77c37e0a32eb4'],False,"['1867.md', 'jediProxy.ts']"
89e6216ac1970cb0c7e0b786605f1919b1cdf42d,"Add Tests to measure activation times of extension (#1813)

* Tests to measure activation times of extension

* Code review fixes

* Run performance tests on master",['c6b374ecab758c866e462cd3da1649953f68316f'],False,"['.gitignore', '.travis.yml', '.vscodeignore', '932.md', 'package.json', 'index.ts', 'load.perf.test.ts', 'sample.py', 'settings.json', 'performanceTest.ts', 'standardTest.ts', 'testRunner.ts', 'yarn.lock']"
f81bc6baac5ae986725d94e37b1e23b7763252b3,Capture telemetry for the new debugger (#1845),['89e6216ac1970cb0c7e0b786605f1919b1cdf42d'],False,"['1767.md', 'pythonV2Provider.ts', 'types.ts']"
aa578fcd3af1cbb29943ffc45c655107430acd5c,"Use file system API for path comparisons when performing code navigation (#1812)

Fixes #1811",['9427d722aa6d6bdacf1825e2d0a3f7cbee80278a'],False,"['1811.md', 'classic.ts', 'symbolProvider.ts', 'symbolProvider.test.ts']"
3b2667ea944da05e02556693140d2dcaeb6c689c,"Ensure navigation to definitons follows imports and is transparent to decoration (#1712)

* Add baseline function definition navigation tests

This provides a starting point for more interesting tests.

* Add tests for current cases

Specifically this covers some basic cases as well as the
reproductions of #1638 and #1033 plus the variant of #1033 which
always worked.

* Make navigation to definitions follow imports

This fixes #1638 and simplifies the code (to what I believe that
@davidhalter had in mind in
https://github.com/Microsoft/vscode-python/issues/1033#issuecomment-378733832).

This change means that all of the test cases recently added to
'navigation.tests.ts' now pass, meaning that navigtion to the
definition of functions works through imports and goes to the
original function, even when that function is decorated.

* Add news entry for PR

* Improve framing of this",['aa578fcd3af1cbb29943ffc45c655107430acd5c'],False,"['1638.md', 'completion.py', 'navigation.test.ts', '__init__.py', 'definitions.py', 'usages.py']"
b1055e153b9d6537512535f9e8cfbe527def147f,"Add the `geventCompatible` launch configuration option (#1699)

* Fix tslint errors brought in by typescript@2.8.3

* Add the `geventCompatible` launch configuration option

This makes the experimental Python debugger work with projects using
gevent's monkey patching.

Closes https://github.com/Microsoft/vscode-python/issues/127",['98f8ad44acd3803031e48f6951e6f5edd842116a'],False,"['127.md', 'package.json', 'package.nls.json', 'Contracts.ts', 'helper.ts']"
d4f779960b94ec8841f27d15069b3da02042bc3d,Resolve warnings in CI Tests and fix some broken CI Tests (#1886),['a5483db2077fca73ea7de1090e9dc9051f6805bf'],False,"['1885.md', 'configSettings.ts', 'environment.ts', 'load.perf.test.ts']"
32e441c7651cf66dcbab3e90fd5a8fe0ad40e48d,"Fix whitespace in zh-cn translation

Apparently copying and pasting from O365 Excel is a little funky.",['4426e98b3b68cc36f3adfb9078a8b9132c8d4cf2'],False,['package.nls.zh-cn.json']
46fbca60ce3f08a2549d6f5032fc6acfc77dcac9,"Use a glob pattern to look for conda executables (#1904)

Fixes #256",['fd46c266d117ac64498ce7db2b06dc8921eca3c4'],False,"['.appveyor.yml', '256.md', 'package-lock.json', 'package.json', 'fileSystem.ts', 'types.ts', 'condaService.ts', 'filesystem.test.ts', 'condaService.test.ts']"
8009805490689e4de499bb1b5294984b50cddefd,"Test existance and value of `MOCHA_REPORTER_JUNIT` during test runs (#1912)

Resolves issue #1911",['46fbca60ce3f08a2549d6f5032fc6acfc77dcac9'],False,['constants.ts']
964a99c5de566ba151f3e9c325a5ff808a5fca3c,"Add command for loading of LS extensions (#1914)

* Undo changes

* Test fixes

* Increase timeout

* Remove double event listening

* Remove test

* Revert ""Remove test""

This reverts commit e240c3fd117c38b9e6fdcbdd1ba2715789fefe48.

* Revert ""Remove double event listening""

This reverts commit af573be27372a79d5589e2134002cc753bb54f2a.

* #1096 The if statement is automatically formatted incorrectly

* Merge fix

* Add more tests

* More tests

* Typo

* Test

* Also better handle multiline arguments

* Add a couple missing periods

[skip ci]

* Undo changes

* Test fixes

* Increase timeout

* Remove double event listening

* Remove test

* Revert ""Remove test""

This reverts commit e240c3fd117c38b9e6fdcbdd1ba2715789fefe48.

* Revert ""Remove double event listening""

This reverts commit af573be27372a79d5589e2134002cc753bb54f2a.

* Merge fix

* #1257 On type formatting errors for args and kwargs

* Handle f-strings

* Stop importing from test code

* #1308 Single line statements leading to an indentation on the next line

* #726 editing python after inline if statement invalid indent

* Undo change

* Move constant

* Harden LS startup error checks

* #1364 Intellisense doesn't work after specific const string

* Telemetry for the analysis enging

* PR feedback

* Fix typo

* Test baseline update

* Improve function argument detection

* Specify markdown

* Remove Pythia

* Load extension command",['8009805490689e4de499bb1b5294984b50cddefd'],False,['analysis.ts']
e497c0cafc91288af7dc2335b497c229b9c45032,"Add isort CodeAction (sort imports on save) (#1926)

Fixes #156",['348ac727bbdf33b8153bdb4c98a5fea196fa85eb'],False,"['156.md', 'extension.ts', 'codeActionsProvider.ts', 'codeActionsProvider.test.ts']"
10f460ee98d2dc651c771f3b85cd6c8e5cb6d105,"Fix unhandled rejected promises and fix tests (#1921)

Fixes #1918 
Fixes #1919",['8b7475deb0ef2c2b906d22e1931bb2c1206388b4'],False,"['1919.md', '1918.md', 'provider.test.ts', 'index.ts', 'channelManager.messages.test.ts', 'debugLauncher.test.ts']"
79d0bc36e5939190a17fc478f070f1e0155050d7,"Correct npm run vscode:publish problem by handling PATHEXT properly (#1930)

Added dev dependency on cross-spawn to get the functionality back",['3a614bc725a9b576bfc2714a649de8bb706be8f9'],False,"['gulpfile.js', 'package-lock.json', 'package.json']"
7c6c81efc7dcec80418b065ce21b928c8c4cc4f8,"Add ability to run tests without having to launch VS Code (#1923)

Fixes #1922",['79d0bc36e5939190a17fc478f070f1e0155050d7'],False,"['1922.md', 'base.test.ts', 'pep484.test.ts', 'pep526.test.ts', 'common.ts', 'constants.ts', 'hover.jedi.test.ts', 'hover.ptvs.test.ts', 'parallel.jedi.test.ts', 'parallel.ptvs.test.ts', 'README.md', 'arrays.ts', 'extHostedTypes.ts', 'htmlContent.ts', 'index.ts', 'position.ts', 'range.ts', 'selection.ts', 'strings.ts', 'telemetryReporter.ts', 'uri.ts', 'completionSource.unit.test.ts', 'repl.unit.test.ts', 'symbolProvider.unit.test.ts', 'terminal.unit.test.ts', 'signature.jedi.test.ts', 'signature.ptvs.test.ts', 'codeExecutionManager.unit.test.ts', 'djangoShellCodeExect.unit.test.ts', 'helper.unit.test.ts', 'vscode-mock.ts']"
c5db6c61373c0a645cba4c4171a0b77b715e3669,"Enable multi-threaded tests for experimental debugger (#1935)

Fixes #1250",['7c6c81efc7dcec80418b065ce21b928c8c4cc4f8'],False,"['1250.md', 'misc.test.ts']"
1c8836663af20815e178a495ef9b9ef19835ba48,"Change error message displayed when path to a tool is invalid (#1903)

* Change error message displayed when path to a tool is invalid
* Use string enums
* Fix message displayed
* Add missing service registrations for tests
* Remove duplicate registration and fix imports
* Fix unit tests",['c5db6c61373c0a645cba4c4171a0b77b715e3669'],False,"['1064.md', 'productInstaller.ts', 'productPath.ts', 'productService.ts', 'serviceRegistry.ts', 'types.ts', 'types.ts', 'installer.test.ts', 'installer.invalidPath.unit.test.ts', 'installer.unit.test.ts', 'moduleInstaller.test.ts', 'productPath.unit.test.ts', 'lint.multiroot.test.ts', 'lint.test.ts']"
9a520ca06c30960b241ebf1199b5c862011b7d44,"Goto definition + symbols via language server (#1934)

* LS symbol providers

* Progress reporting

* Go to definition

* Comment paths normalization

* Update tests to engine changes",['1de4dd3a0a81e953a24e1fa02c53ba2de5c5cd7d'],False,"['CONTRIBUTING - PYTHON_ANALYSIS.md', 'analysis.ts', 'classic.ts', 'extension.ts', 'navigation.test.ts']"
ab5c9eb77a06bac208c6c939f6f88014381fd048,"Add metadata for sort imports code action and change title (#1952)

Fixes #1951",['9a520ca06c30960b241ebf1199b5c862011b7d44'],False,"['extension.ts', 'codeActionsProvider.ts']"
f64f04394b43e122062287e857bc8dca30ea0300,"Fix django and flask debugger tests when using the experimental debugger (#1938)

* Fix django and flask debugger tests when using the experimental debugger
* Wait for resources to load instead of adding an arbitrary wait
* Remove wait-on and wait for http server manually",['ab5c9eb77a06bac208c6c939f6f88014381fd048'],False,"['1407.md', 'package-lock.json', 'web.framework.test.ts']"
3c882b56d6018057be2e326854a36d3e54f4bc50,"Fix rename refactor unit tests (#1955)

Fixes #1953",['f64f04394b43e122062287e857bc8dca30ea0300'],False,"['1953.md', 'extensions.ts', 'rename.test.ts']"
